# seed	tree	idx	u32	uniform_f32_bits
42	7	472	1003056711	3e6f25b9
42	7	473	2694780070	3f209f15
42	7	474	1192239028	3e8e203f
42	7	475	1466465842	3eaed0fc
42	7	476	3226605668	3f405218
42	7	477	1493983170	3eb218c0
42	7	478	2224686929	3f049a07
42	7	479	2546450809	3f17c7c1
42	7	480	2142773178	3eff703f
42	7	481	3452111268	3f4dc30a
42	7	482	488201073	3de8cadc
42	7	483	2836459798	3f2910f1
42	7	484	2555546037	3f18528a
42	7	485	1989522611	3eed2b69
42	7	486	1220568869	3e9180ce
42	7	487	996111599	3e6d7dd4
42	7	488	2410707991	3f0fb07c
42	7	489	441667192	3dd29a74
42	7	490	3691482	3a614f6a
42	7	491	1609160594	3ebfd3af
42	7	492	1231428851	3e92cc3a
42	7	493	3826838591	3f6418ec
42	7	494	53991968	3c4df688
42	7	495	266614166	3d7e4359
42	7	496	3250760939	3f41c2ad
42	7	497	174117913	3d260d42
42	7	498	3704239980	3f5cca37
42	7	499	1313322848	3e9c8f6f
42	7	500	51668969	3c4519fa
42	7	501	4260703038	3f7df52b
42	7	502	946730697	3e61b7db
42	7	503	2150521185	3f002e59
42	7	504	4248538138	3f7d3b8c
42	7	505	828319532	3e457c9d
42	7	506	1179966248	3e8ca9b6
42	7	507	137772701	3d0363ea
42	7	508	3776159560	3f61139f
42	7	509	453156054	3dd814e7
42	7	510	4275397474	3f7ed563
42	7	511	2243280575	3f05b5bf
42	7	512	497821648	3ded613e
42	7	513	599167597	3e0eda4a
42	7	514	1437974047	3eab6b7c
42	7	515	1753167672	3ed0fe6e
42	7	516	2529507491	3f16c539
42	7	517	2925495365	3f2e5f84
42	7	518	403841603	3dc09112
42	7	519	432350855	3dce2934
42	7	520	3953375942	3f6ba3bb
42	7	521	820766388	3e43af9b
42	7	522	593942893	3e0d9b66
42	7	523	1495123277	3eb23b8b
42	7	524	1895999300	3ee2054f
42	7	525	2632245503	3f1ce4e1
42	7	526	1803730011	3ed70579
42	7	527	1959631024	3ee99b31
42	7	528	732094665	3e2e8b83
42	7	529	1383068989	3ea4dfea
42	7	530	1765858000	3ed281b6
42	7	531	2661446950	3f1ea275
42	7	532	3798427310	3f626767
42	7	533	2310265693	3f09b3db
42	7	534	2979176811	3f3192a1
42	7	535	1291159068	3e99eb0c
42	7	536	1725604810	3ecdb548
42	7	537	4062884954	3f722ab4
42	7	538	3006656121	3f3335ee
42	7	539	2349411259	3f0c092c
42	7	540	3022594970	3f342924
42	7	541	712296020	3e29d319
42	7	542	2477401390	3f13aa25
42	7	543	2821901594	3f2832cd
42	7	544	3231384165	3f409b02
42	7	545	3385606356	3f49cc41
42	7	546	2455870143	3f12619b
42	7	547	869104031	3e4f35e6
42	7	548	3787375201	3f61bec2
42	7	549	780448337	3e3a12c9
42	7	550	140046807	3d058f1d
42	7	551	74392539	3c8de47b
42	7	552	1576772843	3ebbf74a
42	7	553	1663047593	3ec6402f
42	7	554	4171591547	3f78a56f
42	7	555	2952991606	3f300313
42	7	556	2619604662	3f1c23ff
42	7	557	2641786105	3f1d7675
42	7	558	2209777814	3f03b689
42	7	559	3063655157	3f369bab
42	7	560	1329074495	3e9e7022
42	7	561	2972059289	3f312607
42	7	562	722086971	3e2c28b1
42	7	563	4065202633	3f724e12
42	7	564	1162156441	3e8a8a33
42	7	565	2121225397	3efcdea9
42	7	566	1747437568	3ed04f90
42	7	567	3588693449	3f55e71e
42	7	568	2611614161	3f1baa12
42	7	569	3389411733	3f4a0652
42	7	570	2804547638	3f272a00
42	7	571	2546942328	3f17cf41
42	7	572	1331577473	3e9ebc85
42	7	573	2816404508	3f27deec
42	7	574	206193004	3d44a417
42	7	575	3721725631	3f5dd507
42	7	576	2454783972	3f125108
42	7	577	444303562	3dd3dc46
42	7	578	1740328299	3ecf769b
42	7	579	1344585956	3ea04982
42	7	580	136793383	3d0274d2
42	7	581	4029406214	3f702bdc
42	7	582	912191478	3e597bc0
42	7	583	3038528183	3f351c43
42	7	584	3866962909	3f667d2c
42	7	585	4249755560	3f7d4e20
42	7	586	2841441046	3f295cf3
42	7	587	2231964616	3f050914
42	7	588	3324155439	3f462296
42	7	589	2048644763	3ef437ad
42	7	590	3835215152	3f6498bd
42	7	591	799488255	3e3e9ce4
42	7	592	2883707876	3f2be1e4
42	7	593	1559855927	3eb9f306
42	7	594	966514179	3e666f58
42	7	595	3681347805	3f5b6ce9
42	7	596	3625213512	3f58145e
42	7	597	1211896751	3e907827
42	7	598	1046231973	3e7970ef
42	7	599	1546063984	3eb84e21
42	7	600	3389099707	3f4a018f
42	7	601	4052170202	3f718736
42	7	602	2391752231	3f0e8f3e
42	7	603	1830463017	3eda354c
42	7	604	2803870013	3f271fa9
42	7	605	436684940	3dd03a44
42	7	606	2372446342	3f0d68a9
42	7	607	2777478472	3f258cf5
42	7	608	901742428	3e56fdfd
42	7	609	283668905	3d87438d
42	7	610	1433686942	3eaae8a7
42	7	611	2059815310	3ef58c93
42	7	612	443393460	3dd36d2e
42	7	613	739660329	3e305949
42	7	614	2778524340	3f259ceb
42	7	615	4275600783	3f7ed87e
42	7	616	4290133873	3f7fb63f
42	7	617	1526051931	3eb5eb69
42	7	618	24915719	3bbe1784
42	7	619	4214155640	3f7b2ee9
42	7	620	1853248481	3edceca8
42	7	621	3872016400	3f66ca48
42	7	622	3174585387	3f3d3854
42	7	623	1500255143	3eb2d827
42	7	624	2682669776	3f1fe64b
42	7	625	313044426	3d95456e
42	7	626	3909316622	3f690370
42	7	627	2161867824	3f00db7c
42	7	628	4247869349	3f7d3158
42	7	629	3020541431	3f3409ce
42	7	630	2990743005	3f32431e
42	7	631	3320168656	3f45e5c1
42	7	632	4267592445	3f7e5e4b
42	7	633	3139090854	3f3b1aba
42	7	634	779615645	3e39dff6
42	7	635	1862062793	3eddf9a6
42	7	636	4230016109	3f7c20ec
42	7	637	3536047149	3f52c3cc
42	7	638	3407599188	3f4b1bd6
42	7	639	2561784473	3f18b1bb
42	7	640	2689120479	3f2048b9
42	7	641	3411701968	3f4b5a71
42	7	642	3993670965	3f6e0a95
42	7	643	2123547628	3efd2588
42	7	644	2948337855	3f2fbc11
42	7	645	62713399	3c6f3b8e
42	7	646	1298282496	3e9ac470
42	7	647	2380279705	3f0de030
42	7	648	2601361301	3f1b0da0
42	7	649	4010847942	3f6f10af
42	7	650	1653373569	3ec518f5
42	7	651	533796517	3dfe88b5
42	7	652	793865014	3e3d45ad
42	7	653	3799975798	3f627f07
42	7	654	316996169	3d9727d2
42	7	655	3731824789	3f5e6f21
42	7	656	761176808	3e357a8c
42	7	657	1525507744	3eb5dacd
42	7	658	3071058076	3f370ca1
42	7	659	3632090391	3f587d4d
42	7	660	434745275	3dcf4d7e
42	7	661	590227067	3e0cb89a
42	7	662	2743133212	3f2380e4
42	7	663	3026078730	3f345e4c
42	7	664	3201112978	3f3ecd1c
42	7	665	1094796146	3e828287
42	7	666	2083389498	3ef85c00
42	7	667	342547281	3da356db
42	7	668	266927473	3d7e8fd7
42	7	669	3270998447	3f42f77a
42	7	670	761982397	3e35abb7
42	7	671	633637397	3e171228
42	7	672	947774389	3e61f78f
42	7	673	630535885	3e1654db
42	7	674	1520873176	3eb54d5e
42	7	675	456579148	3dd9b6c2
42	7	676	1345000002	3ea05625
42	7	677	848298904	3e4a400e
42	7	678	2482784084	3f13fc47
42	7	679	180392423	3d2c091e
42	7	680	3074831799	3f374636
42	7	681	60936178	3c6873fc
42	7	682	2737443266	3f232a12
42	7	683	627026675	3e157eac
42	7	684	1294463902	3e9a4fe7
42	7	685	1831800260	3eda5e1c
42	7	686	403266164	3dc04ad4
42	7	687	867207040	3e4ec21e
42	7	688	1640374109	3ec38c3f
42	7	689	4161929369	3f781201
42	7	690	1971420000	3eeb02f7
42	7	691	1941036667	3ee763bd
42	7	692	1418335105	3ea91427
42	7	693	2335846011	3f0b3a2e
42	7	694	529912122	3dfcae8a
42	7	695	3855068639	3f65c7ae
42	7	696	1983607684	3eec76e7
42	7	697	1461911420	3eae45ff
42	7	698	2021726060	3ef1022f
42	7	699	2471676829	3f1352cc
42	7	700	2140612446	3eff2e4f
42	7	701	2303608927	3f094e48
42	7	702	2012372593	3eefe4bd
42	7	703	198688271	3d3d7be1
42	7	704	30955568	3bec2c18
42	7	705	3294557130	3f445ef4
42	7	706	907605057	3e5863d1
42	7	707	2924950422	3f2e5734
42	7	708	1595411161	3ebe3016
42	7	709	3113298471	3f39912a
42	7	710	412905417	3dc4e37e
42	7	711	1750668671	3ed0b22b
42	7	712	3430692527	3f4c7c37
42	7	713	3745790367	3f5f443a
42	7	714	4095323722	3f7419ae
42	7	715	1493656995	3eb20ecb
42	7	716	3362124800	3f4865f4
42	7	717	3696282352	3f5c50cb
42	7	718	4078053040	3f731227
42	7	719	361409290	3dac5558
42	7	720	2489796867	3f146749
42	7	721	3755222810	3f5fd427
42	7	722	862471326	3e4da112
42	7	723	1429508562	3eaa6924
42	7	724	3958960322	3f6bf8f1
42	7	725	3993911505	3f6e0e41
42	7	726	1827009755	3ed9cbea
42	7	727	3639332446	3f58ebce
42	7	728	373385541	3db20b4a
42	7	729	1287498632	3e997b57
42	7	730	3057421876	3f363c8e
42	7	731	1249615044	3e94f73a
42	7	732	2680933797	3f1fcbce
42	7	733	190055535	3d354047
42	7	734	283397624	3d872270
42	7	735	3297239650	3f4487e2
42	7	736	1052935764	3e7b0a19
42	7	737	140722103	3d0633fb
42	7	738	133101294	3cfddede
42	7	739	4151420500	3f7771a6
42	7	740	237770674	3d62c17b
42	7	741	343229709	3da3aa28
42	7	742	1189524631	3e8dcd69
42	7	743	1042805058	3e789fc5
42	7	744	2409178602	3f0f9926
42	7	745	4126817673	3f75fa3e
42	7	746	1332663056	3e9edda6
42	7	747	558195791	3e051591
42	7	748	4125705121	3f75e944
42	7	749	2229023813	3f04dc34
42	7	750	2480448778	3f13d8a5
42	7	751	341680293	3da2ed05
42	7	752	622019575	3e144d10
42	7	753	971283303	3e67926e
42	7	754	2470746630	3f13449a
42	7	755	4232506065	3f7c46eb
42	7	756	2802508757	3f270ae4
42	7	757	1532017379	3eb6a176
42	7	758	320090141	3d98a181
42	7	759	2177003470	3f01c270
42	7	760	759921838	3e352df3
42	7	761	3685126515	3f5ba691
42	7	762	2736347439	3f231959
42	7	763	1866442107	3ede7f4b
42	7	764	1898566048	3ee253a3
42	7	765	1918809641	3ee4bd6c
42	7	766	488644010	3de900ed
42	7	767	1719683550	3ecd0094
42	7	768	799927281	3e3eb7b0
42	7	769	1295580624	3e9a71fc
42	7	770	447159792	3dd538f0
42	7	771	4142676171	3f76ec39
42	7	772	2506435282	3f15652b
42	7	773	1565574623	3ebaa18c
42	7	774	642358536	3e192674
42	7	775	415109453	3dc5f08a
42	7	776	1016249698	3e724af6
42	7	777	1248290401	3e94cecd
42	7	778	2507034270	3f156e4f
42	7	779	1362707346	3ea27287
42	7	780	2774211608	3f255b1c
42	7	781	403612960	3dc07529
42	7	782	3368236299	3f48c335
42	7	783	4257794436	3f7dc8ca
42	7	784	214927777	3d4cf89a
42	7	785	2257795118	3f069338
42	7	786	3044194998	3f3572bb
42	7	787	1953345304	3ee8db5e
42	7	788	2257879931	3f069483
42	7	789	3796549760	3f624ac0
42	7	790	1960844927	3ee9c03d
42	7	791	2309224588	3f09a3f9
42	7	792	4104533903	3f74a638
42	7	793	2001639957	3eee9d34
42	7	794	2051198841	3ef4859f
42	7	795	471731854	3de0f074
42	7	796	171929213	3d23f6e8
42	7	797	1285988319	3e994d40
42	7	798	260686545	3d789c2d
42	7	799	576273575	3e0964f3
42	7	800	2013319367	3ef001a2
42	7	801	2423021332	3f106c5f
42	7	802	3428987887	3f4c6234
42	7	803	4094528548	3f740d8c
42	7	804	783660389	3e3ad6d6
42	7	805	277877835	3d8480a2
42	7	806	1500431041	3eb2dd86
42	7	807	1130907977	3e86d093
42	7	808	2163304999	3f00f16a
42	7	809	2222132660	3f04730e
42	7	810	2822145436	3f283686
42	7	811	461467175	3ddc0b71
42	7	812	1953141668	3ee8d527
42	7	813	929393102	3e5d95a7
42	7	814	3658416436	3f5a0f01
42	7	815	1939777740	3ee73d52
42	7	816	569573122	3e07cbfc
42	7	817	3953890040	3f6bab93
42	7	818	2503026838	3f153129
42	7	819	3729032565	3f5e4485
42	7	820	2312843102	3f09db2f
42	7	821	2039292832	3ef31a47
42	7	822	2810564075	3f2785ce
42	7	823	1128692520	3e868cf6
42	7	824	3358325785	3f482bfc
42	7	825	361455511	3dac5afd
42	7	826	3731760247	3f5e6e24
42	7	827	732186133	3e2e9118
42	7	828	3380627131	3f498047
42	7	829	3210657324	3f3f5ebe
42	7	830	266661918	3d7e4f02
42	7	831	3175230756	3f3d422d
42	7	832	2615348043	3f1be30b
42	7	833	2432209079	3f10f891
42	7	834	959398044	3e64bd02
42	7	835	1209281898	3e90285b
42	7	836	4182046661	3f7944f8
42	7	837	3454126454	3f4de1c9
42	7	838	3788532838	3f61d06c
42	7	839	3422816376	3f4c0408
42	7	840	27479525	3bd1a6f2
42	7	841	3737703746	3f5ec8d5
42	7	842	188870048	3d341eda
42	7	843	4110550054	3f750204
42	7	844	1658995962	3ec5c48a
42	7	845	2642088718	3f1d7b13
42	7	846	1253633586	3e9571dc
42	7	847	1476222025	3eaffab9
42	7	848	1495912239	3eb2539e
42	7	849	2144179510	3eff9b2a
42	7	850	2023698944	3ef13e64
42	7	851	1009361849	3e70a68f
42	7	852	2180946024	3f01fe98
42	7	853	3821602410	3f63c906
42	7	854	2972342827	3f312a5a
42	7	855	3113651968	3f39968f
42	7	856	657406974	3e1cbcf0
42	7	857	2343059789	3f0ba841
42	7	858	2075864838	3ef7765e
42	7	859	3384853662	3f49c0c5
42	7	860	2079488460	3ef7e4f4
42	7	861	4171535849	3f78a496
42	7	862	2888181473	3f2c2627
42	7	863	1278525912	3e986984
42	7	864	1610579746	3ebffefe
42	7	865	4240789594	3f7cc550
42	7	866	2424973482	3f108a29
42	7	867	4049266827	3f715ae9
42	7	868	739955251	3e306b49
42	7	869	2176023919	3f01b37d
42	7	870	1435005485	3eab10e4
42	7	871	3718203403	3f5d9f48
42	7	872	1226998072	3e924502
42	7	873	3234201594	3f40c600
42	7	874	2390135963	3f0e7695
42	7	875	1770526847	3ed31031
42	7	876	1810633589	3ed7d827
42	7	877	1398792755	3ea6bfc4
42	7	878	2751868355	3f24062e
42	7	879	2960236570	3f3071a0
42	7	880	2015023910	3ef035a6
42	7	881	793668069	3e3d39a8
42	7	882	1561090039	3eba18b0
42	7	883	2668172597	3f1f0915
42	7	884	320447403	3d98cd1d
42	7	885	268537580	3d800c77
42	7	886	1405039558	3ea77e68
42	7	887	517878094	3df6f18a
42	7	888	14934391	3b63e178
42	7	889	2949385481	3f2fcc0d
42	7	890	3894327424	3f681eb8
42	7	891	2508193242	3f157ffe
42	7	892	3495263311	3f50557c
42	7	893	1644938919	3ec4178d
42	7	894	2769832944	3f25184c
42	7	895	675683399	3e211871
42	7	896	2923428362	3f2e3ffa
42	7	897	479426621	3de49bc2
42	7	898	3331284262	3f468f5d
42	7	899	629635294	3e161de3
42	7	900	2639360831	3f1d5173
42	7	901	2869940813	3f2b0fd2
42	7	902	3084737319	3f37dd5b
42	7	903	2186213524	3f024ef9
42	7	904	2253786096	3f06560c
42	7	905	3901552057	3f688cf6
42	7	906	373986968	3db254b5
42	7	907	4138202619	3f76a7f6
42	7	908	3005186088	3f331f80
42	7	909	1771809694	3ed33757
42	7	910	2709057039	3f2178ee
42	7	911	670094724	3e1fc356
42	7	912	1143257775	3e884975
42	7	913	2687737640	3f20339f
42	7	914	3727129890	3f5e277d
42	7	915	2831802393	3f28c9e0
42	7	916	11941416	3b363628
42	7	917	1420492730	3ea955ff
42	7	918	614523245	3e128386
42	7	919	2115651953	3efc3493
42	7	920	4085442309	3f7382e7
42	7	921	3604523096	3f56d8a8
42	7	922	1204898957	3e8fa299
42	7	923	362004845	3dac9e0b
42	7	924	4202080532	3f7a76a9
42	7	925	637970800	3e181aa6
42	7	926	4218618141	3f7b7301
42	7	927	2938934486	3f2f2c95
42	7	928	443015835	3dd33f15
42	7	929	685784175	3e2380f2
42	7	930	2226327369	3f04b30f
42	7	931	772992675	3e384bbb
42	7	932	452629720	3dd7d4a7
42	7	933	438647213	3dd129cd
42	7	934	3764502105	3f6061be
42	7	935	2046794081	3ef3ff33
42	7	936	1006985612	3e701586
42	7	937	708950119	3e2906e2
42	7	938	596997794	3e0e55db
42	7	939	2323171167	3f0a78c7
42	7	940	628226218	3e15c7e3
42	7	941	4123661065	3f75ca13
42	7	942	4077856681	3f730f28
42	7	943	1991192907	3eed5e63
42	7	944	3922202241	3f69c80f
42	7	945	1309689264	3e9c208b
42	7	946	4060336252	3f7203d0
42	7	947	2318105607	3f0a2b7c
42	7	948	738770379	3e3022f7
42	7	949	4293302560	3f7fe699
42	7	950	4103029189	3f748f42
42	7	951	3696239233	3f5c5023
42	7	952	442744279	3dd31def
42	7	953	3642570113	3f591d36
42	7	954	3680479501	3f5b5fa9
42	7	955	2420679251	3f1048a2
42	7	956	1340925162	3e9fd9ca
42	7	957	2725255252	3f227018
42	7	958	972250067	3e67cd6f
42	7	959	549778036	3e0313ca
42	7	960	84932837	3ca1ff1d
42	7	961	1443943360	3eac21a8
42	7	962	197662947	3d3c818e
42	7	963	2321372945	3f0a5d57
42	7	964	2907421440	3f2d4bbb
42	7	965	1910068698	3ee3b2ac
42	7	966	2669927535	3f1f23dc
42	7	967	881947514	3e5245ce
42	7	968	4047302550	3f713cf0
42	7	969	2649404079	3f1deab3
42	7	970	134342168	3d001e62
42	7	971	1913995549	3ee42a82
42	7	972	3228384933	3f406d3f
42	7	973	1028912460	3e754fd5
42	7	974	2262847208	3f06e04f
42	7	975	4293175005	3f7fe4a7
42	7	976	1428437442	3eaa4874
42	7	977	2788826589	3f263a1e
42	7	978	1901925694	3ee2ba2a
42	7	979	3362821428	3f487095
42	7	980	3180249644	3f3d8ec2
42	7	981	344181270	3da41e51
42	7	982	804059274	3e3fb3e2
42	7	983	585724197	3e0ba5c5
42	7	984	3522766347	3f51f926
42	7	985	1265657119	3e96e0ca
42	7	986	925141711	3e5c922b
42	7	987	1140590044	3e87f80c
42	7	988	2967080892	3f30da10
42	7	989	375545007	3db312e5
42	7	990	769014581	3e3758ed
42	7	991	2887927443	3f2c2247
42	7	992	983984249	3e6a99a2
42	7	993	1412583335	3ea8649f
42	7	994	2947570830	3f2fb05d
42	7	995	2590949504	3f1a6ec0
42	7	996	1773961696	3ed37904
42	7	997	1350982723	3ea10cb9
42	7	998	1728427857	3ece0b6f
42	7	999	1869865840	3edee7c7
42	7	1000	1074620661	3e801ad2
42	7	1001	549601262	3e030900
42	7	1002	663371776	3e1e2900
42	7	1003	1265438775	3e96da20
42	7	1004	2584825643	3f1a114f
42	7	1005	762957761	3e35e73f
42	7	1006	800549122	3e3edda4
42	7	1007	1350173289	3ea0f405
42	7	1008	1467959297	3eaefe90
42	7	1009	502511741	3def9dc4
42	7	1010	2455707121	3f125f1e
42	7	1011	3770036942	3f60b633
42	7	1012	3387681045	3f49ebe9
42	7	1013	1182996858	3e8d0633
42	7	1014	3812134830	3f633890
42	7	1015	3074975450	3f374867
42	7	1016	1500137206	3eb2d48e
42	7	1017	4026646155	3f7001bf
42	7	1018	995855384	3e6d6e30
42	7	1019	280274832	3d85a53c
42	7	1020	2411251694	3f0fb8c8
42	7	1021	1386853109	3ea55366
42	7	1022	3316361116	3f45aba8
42	7	1023	3054373917	3f360e0c
16045690984503111693	3	0	4161790554	3f780fe2
16045690984503111693	3	1	4271150030	3f7e9494
16045690984503111693	3	2	583588182	3e0b2365
16045690984503111693	3	3	2838169066	3f292b06
16045690984503111693	3	4	2754299035	3f242b45
16045690984503111693	3	5	3036050238	3f34f673
16045690984503111693	3	6	2555279484	3f184e78
16045690984503111693	3	7	353448348	3da8898d
16045690984503111693	3	8	2993737744	3f3270d0
16045690984503111693	3	9	25293629	3bc0f99e
16045690984503111693	3	10	1767355912	3ed2af6c
16045690984503111693	3	11	2691808210	3f2071bc
16045690984503111693	3	12	1366731408	3ea2ed55
16045690984503111693	3	13	492565237	3deadf98
16045690984503111693	3	14	2939108840	3f2f2f3e
16045690984503111693	3	15	2167859864	3f0136eb
16045690984503111693	3	16	3217011868	3f3fbfb5
16045690984503111693	3	17	187927770	3d3338ce
16045690984503111693	3	18	986049406	3e6b17ae
16045690984503111693	3	19	1040109767	3e77fb43
16045690984503111693	3	20	2851759072	3f29fa64
16045690984503111693	3	21	2297750404	3f08f4e4
16045690984503111693	3	22	4109043443	3f74eb07
16045690984503111693	3	23	4061838067	3f721abb
16045690984503111693	3	24	636685992	3e17cc3b
16045690984503111693	3	25	2076007328	3ef77ab7
16045690984503111693	3	26	1850968644	3edca715
16045690984503111693	3	27	571240867	3e0831c7
16045690984503111693	3	28	1059018938	3e7c7d63
16045690984503111693	3	29	1333766945	3e9eff56
16045690984503111693	3	30	3461563045	3f4e5343
16045690984503111693	3	31	2295938278	3f08d93d
16045690984503111693	3	32	488358384	3de8de10
16045690984503111693	3	33	2841354814	3f295ba2
16045690984503111693	3	34	3535002441	3f52b3db
16045690984503111693	3	35	2766596684	3f24e6ea
16045690984503111693	3	36	3637003284	3f58c844
16045690984503111693	3	37	1043471983	3e78c87a
16045690984503111693	3	38	1693874239	3ec9ecf0
16045690984503111693	3	39	454176018	3dd89169
16045690984503111693	3	40	157840895	3d168760
16045690984503111693	3	41	3076401834	3f375e2b
16045690984503111693	3	42	2633086412	3f1cf1b6
16045690984503111693	3	43	3285612786	3f43d679
16045690984503111693	3	44	255671765	3d73d3dd
16045690984503111693	3	45	3525108622	3f521ce4
16045690984503111693	3	46	1664946827	3ec67a25
16045690984503111693	3	47	3139170346	3f3b1bf0
16045690984503111693	3	48	127238574	3cf2b036
16045690984503111693	3	49	1161596998	3e8a7921
16045690984503111693	3	50	100347383	3cbf65bf
16045690984503111693	3	51	3954317850	3f6bb21a
16045690984503111693	3	52	740647681	3e30958c
16045690984503111693	3	53	2756009905	3f244560
16045690984503111693	3	54	2221296923	3f04664d
16045690984503111693	3	55	2816555712	3f27e13b
16045690984503111693	3	56	1816674340	3ed89080
16045690984503111693	3	57	262584441	3d7a6b88
16045690984503111693	3	58	1619875934	3ec11ab1
16045690984503111693	3	59	3928978159	3f6a2f73
16045690984503111693	3	60	203448960	3d420628
16045690984503111693	3	61	1715686036	3ecc8695
16045690984503111693	3	62	1180349086	3e8cb565
16045690984503111693	3	63	3066508006	3f36c733
16045690984503111693	3	64	4226515059	3f7beb80
16045690984503111693	3	65	2153114671	3f0055ec
16045690984503111693	3	66	2393472111	3f0ea97c
16045690984503111693	3	67	298936708	3d8e8b4c
16045690984503111693	3	68	1746364628	3ed02ed2
16045690984503111693	3	69	4155553556	3f77b0b7
16045690984503111693	3	70	21631995	3ba509fe
16045690984503111693	3	71	2227060862	3f04be40
16045690984503111693	3	72	2027647745	3ef1b6e6
16045690984503111693	3	73	885069592	3e53045c
16045690984503111693	3	74	295297988	3d8ccf1e
16045690984503111693	3	75	3465655489	3f4e91b5
16045690984503111693	3	76	524939159	3dfa4f7d
16045690984503111693	3	77	3259398061	3f424678
16045690984503111693	3	78	3110898639	3f396c8c
16045690984503111693	3	79	2942407572	3f2f6194
16045690984503111693	3	80	1993395111	3eeda197
16045690984503111693	3	81	2193887547	3f02c411
16045690984503111693	3	82	505494611	3df109e3
16045690984503111693	3	83	3267358033	3f42bfed
16045690984503111693	3	84	2563426413	3f18cac8
16045690984503111693	3	85	4235539598	3f7c7535
16045690984503111693	3	86	3093778596	3f386751
16045690984503111693	3	87	1146221596	3e88a3e8
16045690984503111693	3	88	358666345	3dab0683
16045690984503111693	3	89	2721998967	3f223e68
16045690984503111693	3	90	1957920110	3ee966fb
16045690984503111693	3	91	614266498	3e1273da
16045690984503111693	3	92	185456164	3d30dd62
16045690984503111693	3	93	1895929494	3ee2032d
16045690984503111693	3	94	359616469	3dab7a7f
16045690984503111693	3	95	3893847483	3f681766
16045690984503111693	3	96	1696870537	3eca4861
16045690984503111693	3	97	1742665234	3ecfbdec
16045690984503111693	3	98	3220223277	3f3ff0b5
16045690984503111693	3	99	241959220	3d66c013
16045690984503111693	3	100	854616627	3e4bc1a9
16045690984503111693	3	101	4162587253	3f781c0a
16045690984503111693	3	102	2675734398	3f1f7c77
16045690984503111693	3	103	954829754	3e63a62f
16045690984503111693	3	104	34099297	3c021418
16045690984503111693	3	105	4248136828	3f7d356c
16045690984503111693	3	106	2662194350	3f1eaddd
16045690984503111693	3	107	2798149621	3f26c860
16045690984503111693	3	108	2613880582	3f1bcca7
16045690984503111693	3	109	3998618750	3f6e5614
16045690984503111693	3	110	1723185453	3ecd6b72
16045690984503111693	3	111	3721605015	3f5dd330
16045690984503111693	3	112	3117673441	3f39d3ec
16045690984503111693	3	113	801848412	3e3f2cf1
16045690984503111693	3	114	4192792873	3f79e8f1
16045690984503111693	3	115	2373134406	3f0d7328
16045690984503111693	3	116	2889967836	3f2c4169
16045690984503111693	3	117	1863821070	3ede2f4e
16045690984503111693	3	118	503652227	3df028fc
16045690984503111693	3	119	2218223442	3f043767
16045690984503111693	3	120	220315071	3d521bdc
16045690984503111693	3	121	4210995728	3f7afeb2
16045690984503111693	3	122	2115910911	3efc3c7a
16045690984503111693	3	123	3570152470	3f54cc34
16045690984503111693	3	124	2313692037	3f09e824
16045690984503111693	3	125	3291330042	3f442db6
16045690984503111693	3	126	4195760168	3f7a1638
16045690984503111693	3	127	4284006757	3f7f58c1
16045690984503111693	3	128	3180819664	3f3d9775
16045690984503111693	3	129	859711932	3e4cf8a7
16045690984503111693	3	130	2249556710	3f061583
16045690984503111693	3	131	2675542771	3f1f798b
16045690984503111693	3	132	682440070	3e22b4d6
16045690984503111693	3	133	899336669	3e566b27
16045690984503111693	3	134	3128767886	3f3a7d36
16045690984503111693	3	135	3579736830	3f555e73
16045690984503111693	3	136	1866132422	3ede75d8
16045690984503111693	3	137	612257731	3e11f93f
16045690984503111693	3	138	688260669	3e241819
16045690984503111693	3	139	810492268	3e413c86
16045690984503111693	3	140	3679030368	3f5b498c
16045690984503111693	3	141	1609129274	3ebfd2ba
16045690984503111693	3	142	4288789740	3f7fa1bd
16045690984503111693	3	143	1487339894	3eb14e03
16045690984503111693	3	144	2506658201	3f156892
16045690984503111693	3	145	608359329	3e110b4f
16045690984503111693	3	146	123757101	3cec0c46
16045690984503111693	3	147	408279375	3dc2aeca
16045690984503111693	3	148	422299545	3dc95e3d
16045690984503111693	3	149	297813543	3d8e0231
16045690984503111693	3	150	4215351	3a80a46f
16045690984503111693	3	151	2378277309	3f0dc1a2
16045690984503111693	3	152	4203988844	3f7a93c7
16045690984503111693	3	153	2300383123	3f091d10
16045690984503111693	3	154	3147609637	3f3b9cb6
16045690984503111693	3	155	2307529007	3f098a19
16045690984503111693	3	156	2932600050	3f2ecbed
16045690984503111693	3	157	358099144	3daac146
16045690984503111693	3	158	1829070814	3eda0ad0
16045690984503111693	3	159	1156642242	3e89e1ec
16045690984503111693	3	160	3571066103	3f54da25
16045690984503111693	3	161	3003800073	3f330a5a
16045690984503111693	3	162	1919528218	3ee4d35a
16045690984503111693	3	163	1149716983	3e890e94
16045690984503111693	3	164	2115107004	3efc23f1
16045690984503111693	3	165	1734378333	3ecec107
16045690984503111693	3	166	3231485103	3f409c8d
16045690984503111693	3	167	2236454130	3f054d95
16045690984503111693	3	168	1205214847	3e8fac3d
16045690984503111693	3	169	838839228	3e47feaf
16045690984503111693	3	170	900513836	3e56b301
16045690984503111693	3	171	1819631150	3ed8eabc
16045690984503111693	3	172	1113370073	3e84b95c
